experiment_name,run_mode,run_mode_param_name,run_mode_param_value,run_mode_param_label,warmup_constant_mix_omega,warmup_pool_power_k,num_nodes,network_type,network_label,resource_consumption_mode,resource_consumption_fixed_mode,consumption_label,strategy_update_rule,r,final_actual_cooperation_mean,final_mean_resource_mean,final_mean_pool_grown_mean,final_mean_consumption_mean,final_mean_payoff_mean,final_gini_mean,return_mean,return_std
n50_ba_m2__pool_power_mix_k20__piecewise_linear_constant__fermi__r2p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,fermi,2.25,0.6839999999999999,220.22257202514712,124.67643692564745,13.627172856020405,13.627128970127348,0.5631120460759313,3654.302928647315,952.368960883335
n50_er_k4__pool_power_mix_k20__piecewise_linear_constant__fermi__r0p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,fermi,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.399735334030625,0.6212043956568611
n50_er_k4__pool_power_mix_k20__piecewise_linear_constant__fermi__r0p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,fermi,0.75,0.868,337.48157816609285,190.9504761904762,20.175686143631445,20.17568807122811,0.3677620683258004,4718.946262292779,441.6412112184016
n50_er_k4__pool_power_mix_k20__piecewise_linear_constant__fermi__r1p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,fermi,1.25,0.9119999999999999,355.1826444740203,200.91666666666669,21.22534444157359,21.225344417739347,0.3255605667174041,5109.620311049186,434.1281800002344
n50_er_k4__pool_power_mix_k20__piecewise_linear_constant__fermi__r1p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,fermi,1.75,0.9079999999999998,353.16745620531424,199.78523809523807,21.109520855413127,21.109499129748805,0.32520055994536606,5132.632770093035,432.8450313528221
n50_er_k4__pool_power_mix_k20__piecewise_linear_constant__fermi__r2p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,fermi,2.25,0.9079999999999998,353.16743791197683,199.78523809523807,21.10952799802259,21.109510280476798,0.3252434865981918,5144.792385924178,433.1194638430136
n50_regular_d4__pool_power_mix_k20__piecewise_linear_constant__fermi__r0p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,fermi,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.517008369844678,0.900924753415644
n50_regular_d4__pool_power_mix_k20__piecewise_linear_constant__fermi__r0p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,fermi,0.75,0.9,376.019802236505,212.43232421891148,22.22744205534575,22.132755708149205,0.18241502816240568,5284.48134534705,1130.3812578717339
n50_regular_d4__pool_power_mix_k20__piecewise_linear_constant__fermi__r1p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,fermi,1.25,0.924,391.08060934305865,220.92,23.069621067421025,23.069769589520305,0.143348153872316,5593.387556952508,928.8939333275588
n50_regular_d4__pool_power_mix_k20__piecewise_linear_constant__fermi__r1p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,fermi,1.75,0.924,390.64767923628153,220.68,23.046186843437027,23.046133920281413,0.15095210356093802,5595.173672071677,1005.0495887650301
n50_regular_d4__pool_power_mix_k20__piecewise_linear_constant__fermi__r2p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,fermi,2.25,0.916,385.65583158238485,217.88000000000002,22.76415991475963,22.760008502855523,0.15929620223182756,5558.399536859562,1033.9830084446564
n50_ws_k4_p0p1__pool_power_mix_k20__piecewise_linear_constant__fermi__r0p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,fermi,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.697536502838677,0.9294728266100095
n50_ws_k4_p0p1__pool_power_mix_k20__piecewise_linear_constant__fermi__r0p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,fermi,0.75,0.8799999999999999,367.3755759108076,207.61093648965615,21.713182150917802,21.7131504382952,0.2312423645935327,5159.385181063618,904.622765589639
n50_ws_k4_p0p1__pool_power_mix_k20__piecewise_linear_constant__fermi__r1p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,fermi,1.25,0.9,377.8345241214379,213.4847619047619,22.312030724831892,22.310968963254037,0.20363087256181642,5460.927600985488,816.8978649250487
n50_ws_k4_p0p1__pool_power_mix_k20__piecewise_linear_constant__fermi__r1p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,fermi,1.75,0.9,377.9255457875191,213.4847619047619,22.322177860698662,22.209800161305985,0.20179272758047057,5479.341598883594,842.1591307464718
n50_ws_k4_p0p1__pool_power_mix_k20__piecewise_linear_constant__fermi__r2p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,fermi,2.25,0.9039999999999999,380.09087396865823,214.75142857142856,22.439991459415342,22.439991714783517,0.2011949104330871,5488.203389354354,856.8277588240084
n50_ba_m2__pool_power_mix_k20__piecewise_linear_degree_scaled__fermi__r0p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.25,0.196,9.947074143669013,6.116110059044504,0.850227229042589,0.8487567918598249,0.8481275012452677,180.76576223955848,40.524834891734876
n50_ba_m2__pool_power_mix_k20__piecewise_linear_degree_scaled__fermi__r0p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.75,0.652,135.7248238354346,77.66072906625539,8.555094867102195,8.501539429973977,0.5787275355843964,2367.42181589596,353.3195658141386
n50_ba_m2__pool_power_mix_k20__piecewise_linear_degree_scaled__fermi__r1p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.25,0.776,220.1713139434275,125.04251622646362,13.367985433439767,13.261733076059901,0.5065123960793205,3434.407999424099,989.2368935613123
n50_ba_m2__pool_power_mix_k20__piecewise_linear_degree_scaled__fermi__r1p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.75,0.772,216.69886631119675,123.14828899171005,13.169580165159477,13.168131507063856,0.5168108108925529,3423.1106996034096,949.7216062881793
n50_ba_m2__pool_power_mix_k20__piecewise_linear_degree_scaled__fermi__r2p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,2.25,0.764,213.2014971654412,121.12783657862606,12.983532260076563,12.838643731734331,0.538369586370529,3391.893377985319,927.395834814066
n50_er_k4__pool_power_mix_k20__piecewise_linear_degree_scaled__fermi__r0p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.25,0.164,6.950581509532432,4.223616128694661,0.5643290931866705,0.5643287389856925,0.8757526430326612,120.88150359424938,13.945832260675585
n50_er_k4__pool_power_mix_k20__piecewise_linear_degree_scaled__fermi__r0p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.75,0.836,287.10251298257816,162.1275396825397,17.064155732048654,16.462351126553035,0.3938282822975071,4231.78559288614,720.1386130471756
n50_er_k4__pool_power_mix_k20__piecewise_linear_degree_scaled__fermi__r1p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.25,0.8639999999999999,306.31598493827045,173.17507936507934,18.125256377127297,18.124924499089328,0.3675121813746648,4525.265067075414,570.4234870649547
n50_er_k4__pool_power_mix_k20__piecewise_linear_degree_scaled__fermi__r1p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.75,0.8639999999999999,307.7046217346964,173.96507936507936,18.212766185804753,18.212777893985876,0.36525720633214254,4521.245935390421,584.0954019136273
n50_er_k4__pool_power_mix_k20__piecewise_linear_degree_scaled__fermi__r2p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,2.25,0.8640000000000001,308.2492248374457,174.26507936507934,18.240467729889943,18.24047324715145,0.3681390456478933,4541.098795813833,591.922630458973
n50_regular_d4__pool_power_mix_k20__piecewise_linear_degree_scaled__fermi__r0p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.517008369844678,0.900924753415644
n50_regular_d4__pool_power_mix_k20__piecewise_linear_degree_scaled__fermi__r0p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.75,0.9,376.019802236505,212.43232421891148,22.22744205534575,22.132755708149205,0.18241502816240568,5284.48134534705,1130.3812578717339
n50_regular_d4__pool_power_mix_k20__piecewise_linear_degree_scaled__fermi__r1p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.25,0.924,391.08060934305865,220.92,23.069621067421025,23.069769589520305,0.143348153872316,5593.387556952508,928.8939333275588
n50_regular_d4__pool_power_mix_k20__piecewise_linear_degree_scaled__fermi__r1p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.75,0.924,390.64767923628153,220.68,23.046186843437027,23.046133920281413,0.15095210356093802,5595.173672071677,1005.0495887650301
n50_regular_d4__pool_power_mix_k20__piecewise_linear_degree_scaled__fermi__r2p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,2.25,0.916,385.65583158238485,217.88000000000002,22.76415991475963,22.760008502855523,0.15929620223182756,5558.399536859562,1033.9830084446564
n50_ws_k4_p0p1__pool_power_mix_k20__piecewise_linear_degree_scaled__fermi__r0p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.25,0.0,0.0,0.0,0.0,0.0,0.0,9.055544941963879,1.0259766578669347
n50_ws_k4_p0p1__pool_power_mix_k20__piecewise_linear_degree_scaled__fermi__r0p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.75,0.916,385.1771140339498,217.60047619047617,22.72791876487607,22.727919582126518,0.17989365491790033,5380.791147980371,682.6968608408088
n50_ws_k4_p0p1__pool_power_mix_k20__piecewise_linear_degree_scaled__fermi__r1p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.25,0.916,387.08138817888266,218.6538095238095,22.82711539541691,22.827115473319417,0.1847657918692487,5564.051795938916,629.8935867270677
n50_ws_k4_p0p1__pool_power_mix_k20__piecewise_linear_degree_scaled__fermi__r1p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.75,0.916,387.0813889870523,218.6538095238095,22.827114964767834,22.827115095798924,0.18495818194439057,5576.809478808156,648.5594313386463
n50_ws_k4_p0p1__pool_power_mix_k20__piecewise_linear_degree_scaled__fermi__r2p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,2.25,0.916,387.08138899054956,218.6538095238095,22.82711496669501,22.82711509037449,0.18505917642118655,5583.594379392465,659.52658204841
n50_ba_m2__pool_power_mix_k20__piecewise_linear_constant__q_learning__r0p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,q_learning,0.25,0.008,1.796611308266911,1.0986573805330226,0.12022373944229084,0.12036025886338564,0.39199999999982543,28.732565948622344,25.748825420244902
n50_ba_m2__pool_power_mix_k20__piecewise_linear_constant__q_learning__r0p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,q_learning,0.75,0.636,182.34855239154453,103.37952477347214,11.424057724837049,13.940866245604894,0.5745571412501072,3031.757296861294,564.4276023934245
n50_ba_m2__pool_power_mix_k20__piecewise_linear_constant__q_learning__r1p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,q_learning,1.25,0.652,185.9345704397113,106.15280105898592,11.785031336925503,12.800240030677028,0.5625375911462085,3238.41344227949,566.7074913053723
n50_ba_m2__pool_power_mix_k20__piecewise_linear_constant__q_learning__r1p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,q_learning,1.75,0.672,191.9736867814282,110.33881659276396,12.213795770295935,12.2020274609628,0.5593068749117907,3264.025299587606,609.7270137296258
n50_ba_m2__pool_power_mix_k20__piecewise_linear_constant__q_learning__r2p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,q_learning,2.25,0.664,184.87294887736653,108.91940267335004,11.65137760720332,14.267041103076556,0.5726860178498295,3213.3211035063096,566.2344235377327
n50_er_k4__pool_power_mix_k20__piecewise_linear_constant__q_learning__r0p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,q_learning,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.076759467831545,0.5335445548192924
n50_er_k4__pool_power_mix_k20__piecewise_linear_constant__q_learning__r0p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,q_learning,0.75,0.7799999999999999,281.11057945788355,156.97246031746033,17.044521641454132,17.780235902413487,0.42930708458885036,4126.926905265469,274.91969707529404
n50_er_k4__pool_power_mix_k20__piecewise_linear_constant__q_learning__r1p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,q_learning,1.25,0.8240000000000001,305.67998840817603,171.7065079365079,18.408415053207513,20.384602184041462,0.3997269221046924,4519.6530202665435,297.8374715356642
n50_er_k4__pool_power_mix_k20__piecewise_linear_constant__q_learning__r1p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,q_learning,1.75,0.828,303.65935651121765,170.82865079365078,18.32513926811517,20.248182350521333,0.3983395288939018,4564.970030609786,305.97607858202423
n50_er_k4__pool_power_mix_k20__piecewise_linear_constant__q_learning__r2p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,q_learning,2.25,0.82,303.15648980462214,165.2002380952381,18.18476826617175,22.10993463208503,0.4050219938116297,4533.294065929388,306.2004929825863
n50_regular_d4__pool_power_mix_k20__piecewise_linear_constant__q_learning__r0p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,q_learning,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.396873203096998,0.5572968825071847
n50_regular_d4__pool_power_mix_k20__piecewise_linear_constant__q_learning__r0p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,q_learning,0.75,0.8440000000000001,334.73892296235164,186.2,19.898190434299345,22.354866287816936,0.2897488262125012,4771.219544678447,480.10910848433133
n50_regular_d4__pool_power_mix_k20__piecewise_linear_constant__q_learning__r1p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,q_learning,1.25,0.8800000000000001,365.2063075430912,199.68,21.58726491630896,24.063277930281593,0.22183420964098488,5250.820725430511,277.15013854397637
n50_regular_d4__pool_power_mix_k20__piecewise_linear_constant__q_learning__r1p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,q_learning,1.75,0.8719999999999999,357.1269626325634,196.95999999999998,21.064281010959316,25.312764687716168,0.2394543366875817,5236.892663933628,281.2426626696437
n50_regular_d4__pool_power_mix_k20__piecewise_linear_constant__q_learning__r2p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,q_learning,2.25,0.8719999999999999,355.9269027116587,196.88000000000002,21.097934584082118,23.16832657330169,0.2420579630400274,5206.311927119653,319.35773069319913
n50_ws_k4_p0p1__pool_power_mix_k20__piecewise_linear_constant__q_learning__r0p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,q_learning,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.393175661074954,0.5415427925525289
n50_ws_k4_p0p1__pool_power_mix_k20__piecewise_linear_constant__q_learning__r0p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,q_learning,0.75,0.804,311.02591650759393,175.95681017097485,18.509959109987086,21.203217664515947,0.35189023138398945,4614.143143914132,447.1862484697249
n50_ws_k4_p0p1__pool_power_mix_k20__piecewise_linear_constant__q_learning__r1p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,q_learning,1.25,0.836,343.31707239102286,186.06,20.323238870596764,22.87458715373107,0.28054985781103337,5112.675632577982,237.47910819560065
n50_ws_k4_p0p1__pool_power_mix_k20__piecewise_linear_constant__q_learning__r1p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,q_learning,1.75,0.836,339.38022128683895,186.13333333333335,20.12393757279032,22.69796186623543,0.28557188573516623,5106.630072601734,273.49166337843764
n50_ws_k4_p0p1__pool_power_mix_k20__piecewise_linear_constant__q_learning__r2p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,q_learning,2.25,0.836,341.14964698830784,185.77333333333334,20.298702974794548,21.452166119309435,0.2868009102912008,5087.115455647954,306.59878875428103
n50_ba_m2__pool_power_mix_k20__piecewise_linear_degree_scaled__q_learning__r0p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,0.25,0.07599999999999998,3.3635036676636787,2.0759159835665044,0.3159732927794462,0.29576503512287144,0.9347732468462743,108.5605447141132,17.52057433108203
n50_ba_m2__pool_power_mix_k20__piecewise_linear_degree_scaled__q_learning__r0p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,0.75,0.652,140.7277928578855,74.48504402030717,8.882691473672148,8.475480859201653,0.5708794688476836,2357.1143524266804,297.4901817871704
n50_ba_m2__pool_power_mix_k20__piecewise_linear_degree_scaled__q_learning__r1p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,1.25,0.732,188.25793986053395,104.90412409228199,11.63348815849707,11.103534598189224,0.5338601051422309,3110.2067442103444,446.23361189750705
n50_ba_m2__pool_power_mix_k20__piecewise_linear_degree_scaled__q_learning__r1p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,1.75,0.732,199.75200112896252,107.1573163678427,12.251916820240565,12.995796423545723,0.5204999447631118,3256.6490916913135,640.445376312094
n50_ba_m2__pool_power_mix_k20__piecewise_linear_degree_scaled__q_learning__r2p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,2.25,0.752,211.09355579238414,118.25600475547844,13.060454560555689,10.420062520978245,0.5071210051213753,3363.1100456709237,749.0901783800937
n50_er_k4__pool_power_mix_k20__piecewise_linear_degree_scaled__q_learning__r0p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,0.25,0.132,5.943754936438844,3.3880146977793673,0.4466005206025363,0.4343450449906536,0.901991279569979,103.76004669380966,12.632725825025197
n50_er_k4__pool_power_mix_k20__piecewise_linear_degree_scaled__q_learning__r0p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,0.75,0.808,261.202142571001,142.28317460317461,15.533729167848952,18.247584568233194,0.4110859556383014,3813.692739164824,414.80845641211465
n50_er_k4__pool_power_mix_k20__piecewise_linear_degree_scaled__q_learning__r1p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,1.25,0.8399999999999999,289.1442598624647,159.90626984126985,17.09446335776437,20.112381732184733,0.37368681030430484,4217.890005334999,522.2555385268992
n50_er_k4__pool_power_mix_k20__piecewise_linear_degree_scaled__q_learning__r1p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,1.75,0.8320000000000001,286.05819592752476,156.600873015873,16.898905111861634,19.970616991301025,0.38440822853030676,4206.2386139657665,558.095995901274
n50_er_k4__pool_power_mix_k20__piecewise_linear_degree_scaled__q_learning__r2p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,2.25,0.8240000000000001,276.4424261863722,157.96261904761906,16.486890543507997,17.753341777825817,0.3924216620305829,4156.4784370313555,545.9741526038425
n50_regular_d4__pool_power_mix_k20__piecewise_linear_degree_scaled__q_learning__r0p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.396873203096998,0.5572968825071847
n50_regular_d4__pool_power_mix_k20__piecewise_linear_degree_scaled__q_learning__r0p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,0.75,0.8440000000000001,334.73892296235164,186.2,19.898190434299345,22.354866287816936,0.2897488262125012,4771.219544678447,480.10910848433133
n50_regular_d4__pool_power_mix_k20__piecewise_linear_degree_scaled__q_learning__r1p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,1.25,0.8800000000000001,365.2063075430912,199.68,21.58726491630896,24.063277930281593,0.22183420964098488,5250.820725430511,277.15013854397637
n50_regular_d4__pool_power_mix_k20__piecewise_linear_degree_scaled__q_learning__r1p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,1.75,0.8719999999999999,357.1269626325634,196.95999999999998,21.064281010959316,25.312764687716168,0.2394543366875817,5236.892663933628,281.2426626696437
n50_regular_d4__pool_power_mix_k20__piecewise_linear_degree_scaled__q_learning__r2p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,2.25,0.8719999999999999,355.9269027116587,196.88000000000002,21.097934584082118,23.16832657330169,0.2420579630400274,5206.311927119653,319.35773069319913
n50_ws_k4_p0p1__pool_power_mix_k20__piecewise_linear_degree_scaled__q_learning__r0p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.77158834170882,0.614768008670092
n50_ws_k4_p0p1__pool_power_mix_k20__piecewise_linear_degree_scaled__q_learning__r0p75,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,0.75,0.8000000000000002,306.1032019961784,171.6809523809524,18.260965488896886,20.831871845371964,0.349198315569625,4597.898225994021,236.12387833917006
n50_ws_k4_p0p1__pool_power_mix_k20__piecewise_linear_degree_scaled__q_learning__r1p25,pool_power_mix,warmup_pool_power_k,20.0,k20,,20.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,1.25,0.82,316.21035276137394,177.5709523809524,18.81466615793255,21.632991964478627,0.32586235036585437,4871.010416109255,269.14972778677856
